Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	sequence variant	615	55.90909090909091	0.0852743777919651	165055, 7494, 2009, 10998, 54101, 219749, 57209, 3284, 8743, 3283, 334, 391194, 391196, 391195, 51179, 6768, 22803, 10611, 120586, 84284, 6785, 169522, 167691, 23504, 29035, 391191, 391192, 391190, 7337, 80829, 1, 374860, 79097, 391189, 374864, 11085, 8439, 55211, 55212, 51291, 216, 214, 827, 27185, 282775, 163782, 84193, 390538, 138050, 2838, 90522, 168417, 84197, 147965, 6749, 147968, 85440, 2831, 8445, 80714, 91120, 51480, 170689, 223, 148581, 187, 1303, 340533, 375519, 321, 29015, 131544, 374887, 85456, 908, 388569, 84878, 6386, 8749, 5236, 7223, 7224, 710, 10746, 64699, 6595, 7593, 50852, 202018, 84959, 25893, 200895, 200894, 8842, 162655, 9201, 10653, 2895, 8464, 55339, 8501, 84864, 137902, 60482, 63978, 7587, 63977, 55915, 340595, 7582, 283189, 339976, 7581, 8625, 55267, 257068, 146279, 90102, 10769, 7380, 7436, 56892, 284439, 8829, 23742, 4978, 51263, 5316, 26018, 860, 414194, 868, 27146, 27145, 79862, 223075, 79864, 285877, 441608, 1809, 55253, 339761, 3358, 10631, 4986, 55454, 8909, 7272, 26960, 23779, 84826, 7561, 154313, 80095, 127077, 127074, 10842, 5901, 5903, 283598, 29929, 83998, 388468, 26188, 10785, 55347, 51142, 283694, 9648, 10793, 10798, 199857, 399979, 55020, 9554, 126969, 127064, 63899, 55023, 127066, 7681, 2152, 10155, 219938, 54815, 343172, 1894, 343173, 203102, 6299, 343171, 219952, 29780, 728591, 139599, 79698, 3351, 3354, 7691, 79295, 343169, 7694, 7697, 54827, 11148, 126432, 219428, 219429, 6183, 83893, 9626, 79022, 56980, 9627, 79020, 114805, 2072, 2071, 54929, 338674, 338675, 553158, 23421, 54937, 54938, 23426, 1500, 4948, 219432, 219431, 55007, 219438, 219437, 219436, 4015, 8187, 80063, 1641, 4173, 219417, 9619, 9424, 119765, 890, 53345, 53347, 162968, 390113, 6819, 2086, 140803, 54947, 163589, 9620, 2054, 56253, 6261, 785, 390148, 112885, 390144, 390142, 9411, 9824, 9284, 6263, 9790, 10394, 2192, 9832, 219595, 79048, 29068, 440699, 219453, 11250, 55714, 80003, 2903, 79657, 9392, 283383, 131368, 9404, 11184, 131566, 9821, 219447, 120400, 3185, 9111, 120406, 60401, 2515, 126859, 81796, 390168, 390167, 79668, 4703, 390162, 219965, 54020, 132332, 219960, 667, 219477, 202374, 1891, 346007, 219958, 219959, 219956, 219479, 80122, 90362, 219957, 79931, 219473, 55832, 283116, 1730, 390157, 79673, 658, 9933, 3158, 390151, 79074, 425054, 390152, 2737, 219970, 9271, 390155, 390154, 219464, 9843, 219968, 219469, 4919, 6913, 11067, 56288, 10207, 10343, 219482, 219487, 79905, 133923, 153770, 23274, 9857, 1581, 54596, 56916, 65056, 11326, 51564, 134391, 117156, 219493, 22, 55857, 24, 3716, 27, 55657, 440515, 114799, 92797, 153769, 7173, 151871, 4793, 442038, 4225, 10225, 53405, 116412, 222008, 49854, 390174, 55663, 3730, 81168, 390191, 83734, 1463, 390190, 54876, 1066, 5624, 202309, 10499, 728643, 23284, 81578, 55677, 390181, 115727, 4853, 64151, 26696, 81341, 3620, 10249, 84439, 83937, 54097, 81050, 2483, 401994, 3960, 81, 3617, 7837, 403274, 403277, 403278, 283820, 51520, 23229, 403273, 4259, 9705, 4081, 4261, 4646, 55615, 4648, 2567, 2562, 11200, 84451, 4330, 51557, 65982, 81327, 4682, 81469, 23359, 23151, 5521, 84455, 375287, 202559, 57099, 64965, 153241, 57194, 7082, 79310, 403239, 81470, 81472, 403253, 11213, 2346, 10352, 220979, 5723, 51643, 2693, 57794, 81328, 285220, 52, 23049, 55636, 89766, 23242, 169355, 10402, 64940, 730291, 4599, 55183, 25966, 344148, 5024, 27136, 23469, 57038, 1280, 4313, 115294, 57568, 22989, 26150, 474, 1903, 27127, 8685, 274, 54520, 84541, 27329, 10913, 5553, 64222, 10912, 254879, 221223, 10147, 54221, 220992, 6690, 57552, 283093, 1270, 200162, 64131, 284532, 51715, 22999, 5558, 150275, 150274, 57691, 57692, 5825, 84417, 389336, 23191, 7421, 64919, 342184, 285668, 51512, 23094, 664709, 7827, 26341, 114548, 643155, 594, 6567, 23592, 10411, 26338, 7113, 284521, 26054, 123606, 283685, 57685, 54407, 27300, 84620, 150147, 27306, 23080, 23595, 25813, 84109, 5063, 441933, 57828, 340252, 122011, 7704, 55687, 148641, 10507, 84100, 64778, 91074, 5683, 27233, 55089, 51466, 5260, 1052, 26227, 1347, 56479, 5480, 401145, 5075, 64781, 7130, 6646, 7032, 5795, 25870, 54465, 7031, 127623, 84376, 5979, 91523, 201514, 5591, 25945, 1956, 1371, 25948, 5459, 115286, 114791, 5465, 57116, 51444, 57650, 26246, 5860, 57507, 26092, 64762, 414899, 94039, 84666, 81931, 150383, 51079, 401357, 391211, 55578, 5393, 51351, 6530, 645104	929	11719	18308	1.0342124254991136	1.0	0.9977321638661864	79.07850848801729
GOTERM_MF_FAT	GO:0005230~extracellular ligand-gated ion channel activity	8	0.7272727272727273	0.08573367947749284	2562, 2903, 1139, 200959, 2895, 2558, 2567, 5024	669	71	12441	2.095370428851134	1.0	0.997002186616656	74.20670912583371
SP_PIR_KEYWORDS	DNA binding	24	2.181818181818182	0.08732517884712476	10793, 219749, 4207, 646127, 7593, 5465, 7421, 6749, 664709, 342945, 3670, 2019, 7561, 7587, 81931, 7582, 554045, 7580, 653545, 2737, 728643, 100271849, 51351, 6917, 5591, 7554	932	335	18353	1.4107744539107039	1.0	0.8136084590352121	72.95099473697367
SP_PIR_KEYWORDS	calcium channel	7	0.6363636363636364	0.08803669154198368	140803, 6261, 785, 7223, 7224, 6263, 7222	932	61	18353	2.2597446000140717	1.0	0.8043629359501391	73.25117637745414
INTERPRO	IPR019791:Haem peroxidase, animal, subgroup	3	0.27272727272727276	0.08827446816529472	7837, 7173, 137902	811	10	15967	5.906411837237977	1.0	0.9784812438976365	77.11000810193701
INTERPRO	IPR002007:Haem peroxidase, animal	3	0.27272727272727276	0.08827446816529472	7837, 7173, 137902	811	10	15967	5.906411837237977	1.0	0.9784812438976365	77.11000810193701
INTERPRO	IPR019793:Peroxidases heam-ligand binding site	3	0.27272727272727276	0.08827446816529472	7837, 7173, 137902	811	10	15967	5.906411837237977	1.0	0.9784812438976365	77.11000810193701
GOTERM_CC_FAT	GO:0031233~intrinsic to external side of plasma membrane	3	0.27272727272727276	0.08969262702888674	56288, 8754, 2152	628	10	12245	5.84952229299363	1.0	0.9996603863604174	73.34784428647734
GOTERM_BP_FAT	GO:0045665~negative regulation of neuron differentiation	5	0.45454545454545453	0.09196183271767247	6657, 3670, 80829, 1270, 4821, 4009	681	33	12981	2.8881324255773597	1.0	0.9987491279656641	81.65687537866599
GOTERM_BP_FAT	GO:0006612~protein targeting to membrane	5	0.45454545454545453	0.09196183271767247	23204, 6386, 84938, 23471, 26519	681	33	12981	2.8881324255773597	1.0	0.9987491279656641	81.65687537866599
GOTERM_BP_FAT	GO:0050856~regulation of T cell receptor signaling pathway	3	0.27272727272727276	0.09329023596765945	50852, 53347, 868	681	10	12981	5.718502202643172	1.0	0.9986353636782415	82.12295191375854
GOTERM_BP_FAT	GO:0040007~growth	15	1.3636363636363635	0.09341870699076282	658, 1270, 4853, 4682, 1081, 5459, 2737, 321, 84620, 9201, 80829, 23191, 22803, 115727, 4692, 1641	681	181	12981	1.5796967410616498	1.0	0.9983840958815273	82.16742934015984
GOTERM_BP_FAT	GO:0030335~positive regulation of cell migration	9	0.8181818181818182	0.09414784641821694	51564, 154796, 27329, 6387, 1956, 55615, 7803, 23779, 8754, 2152, 553158	681	89	12981	1.9275850121269118	1.0	0.9981820620834034	82.41789120494023
GOTERM_BP_FAT	GO:0008038~neuron recognition	4	0.36363636363636365	0.09444541406491022	8829, 4978, 50863, 4692	681	21	12981	3.6307950492972516	1.0	0.9979060126455345	82.51915030941768
SMART	SM00303:GPS	5	0.45454545454545453	0.09447640603657435	23284, 10343, 283383, 9284, 9620	424	36	8735	2.8613076519916145	0.9999999998998279	0.8999828032833553	72.03123372800368
OMIM_DISEASE	Skin/hair/eye pigmentation 1, blue/nonblue eyes	2	0.18181818181818182	0.09499702765501356	4948, 8924	148	2	3020	20.405405405405407	0.9999999999970562	0.9998566820805327	73.00093463866611
OMIM_DISEASE	Prader-Willi syndrome	2	0.18181818181818182	0.09499702765501356	6638, 8926, 4692	148	2	3020	20.405405405405407	0.9999999999970562	0.9998566820805327	73.00093463866611
OMIM_DISEASE	Skin/hair/eye pigmentation 1, blond/brown hair	2	0.18181818181818182	0.09499702765501356	4948, 8924	148	2	3020	20.405405405405407	0.9999999999970562	0.9998566820805327	73.00093463866611
GOTERM_MF_FAT	GO:0005178~integrin binding	7	0.6363636363636364	0.09558075303282212	27329, 3688, 11095, 81, 8754, 2515, 667	669	59	12441	2.2063540320741812	1.0	0.9974435417033881	78.10176785566028
GOTERM_MF_FAT	GO:0005275~amine transmembrane transporter activity	8	0.7272727272727273	0.09607089431461181	60482, 55089, 6530, 4948, 8501, 81539, 115286, 54407	669	73	12441	2.0379630198415137	1.0	0.996072294327573	78.28049369789527
UP_SEQ_FEATURE	region of interest:Essential for binding to NHERF PDZ domain	2	0.18181818181818182	0.09880977987823959	7223, 7224	929	2	18308	19.707212055974164	1.0	0.9990021608220966	83.8951360350131
UP_SEQ_FEATURE	domain:LIM zinc-binding 5	2	0.18181818181818182	0.09880977987823959	55679, 3987	929	2	18308	19.707212055974164	1.0	0.9990021608220966	83.8951360350131
UP_SEQ_FEATURE	zinc finger region:C2HC-type 6	2	0.18181818181818182	0.09880977987823959	9705, 23040	929	2	18308	19.707212055974164	1.0	0.9990021608220966	83.8951360350131
UP_SEQ_FEATURE	active site:For NAALADase activity	2	0.18181818181818182	0.09880977987823959	219595, 2346	929	2	18308	19.707212055974164	1.0	0.9990021608220966	83.8951360350131
INTERPRO	IPR013681:Myelin transcription factor 1	2	0.18181818181818182	0.09888878054737951	9705, 23040	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR017302:Neuronal migration protein doublecortin	2	0.18181818181818182	0.09888878054737951	9201, 1641	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR000898:Indoleamine 2,3-dioxygenase	2	0.18181818181818182	0.09888878054737951	169355, 3620	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR017351:PINCH	2	0.18181818181818182	0.09888878054737951	55679, 3987	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR015453:G2/mitotic-specific cyclin A	2	0.18181818181818182	0.09888878054737951	8900, 890	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR000985:Legume lectin, alpha chain, conserved site	2	0.18181818181818182	0.09888878054737951	283093, 390168	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR015577:Interferon-induced Mx protein	2	0.18181818181818182	0.09888878054737951	4600, 4599	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR013277:Peptidase M12B, ADAM-TS8	2	0.18181818181818182	0.09888878054737951	170689, 11095	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR008662:Lamina-associated polypeptide 1C	2	0.18181818181818182	0.09888878054737951	26092, 163590	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR006032:Ribosomal protein S12/S23	2	0.18181818181818182	0.09888878054737951	6228, 6183	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR010414:FRG1-like	2	0.18181818181818182	0.09888878054737951	2483, 100134091	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR002352:Eosinophil major basic protein	2	0.18181818181818182	0.09888878054737951	10394, 5553	811	2	15967	19.68803945745993	1.0	0.9844712721234675	81.01088572706627
INTERPRO	IPR013111:EGF, extracellular	7	0.6363636363636364	0.09914794079412169	203102, 3688, 8749, 55714, 8754, 2515, 11197	811	63	15967	2.187559939717769	1.0	0.9821795045761679	81.09783151457573
UP_SEQ_FEATURE	zinc finger region:C2H2-type 3; degenerate	5	0.45454545454545453	0.09927330652216325	51351, 168417, 94039, 80095, 730291, 7697	929	35	18308	2.8153160079963095	1.0	0.99883660233029	84.0399079083864
GOTERM_CC_FAT	GO:0016013~syntrophin complex	2	0.18181818181818182	0.09979120613894077	54212, 54221	628	2	12245	19.498407643312103	1.0	0.9994165813781092	77.21963421653058
GOTERM_CC_FAT	GO:0030868~smooth endoplasmic reticulum membrane	2	0.18181818181818182	0.09979120613894077	3284, 3283	628	2	12245	19.498407643312103	1.0	0.9994165813781092	77.21963421653058
